quadkey,latitude,longitude,rwi,error
12033331222311,42.0900695,43.7585449,0.342,0.372
12033333311033,41.4509609,44.9011230,0.805,0.404
12033302332012,43.1731348,40.4846191,0.062,0.393
12033323132101,41.6318669,41.9567871,-0.320,0.331
12033332020203,41.6811170,42.2204590,-0.033,0.423
12033333201222,41.3850514,43.7805176,0.306,0.396
12122222010323,41.9104530,45.4724121,1.408,0.371
12033332112311,41.8286415,43.4069824,0.402,0.409
12122222310021,41.4674278,46.0876465,0.928,0.395
12033333300123,41.4509609,44.4177246,0.755,0.386
12122223202101,41.3685636,46.5270996,-0.116,0.380
12033323112220,41.7958876,41.8469238,0.739,0.371
12033330120112,42.7873380,43.0334473,0.241,0.395
12033330331212,42.2041070,43.4729004,-0.163,0.343
12033330202020,42.3828935,42.1984863,-0.273,0.351
12033331223322,42.0411335,43.8684082,0.231,0.356
12122222131202,41.6811170,46.2414551,-0.004,0.403
12033321333311,42.0900695,42.1765137,0.678,0.353
12122222010210,41.9594896,45.4064941,1.022,0.381
12033333123202,41.5496996,44.4836426,1.095,0.389
12122222021013,41.7467253,45.2526855,1.070,0.410
12033333301023,41.4509609,44.5056152,0.795,0.383
12033330213121,42.3828935,42.8356934,0.178,0.310
12033330320321,42.1878285,43.0114746,0.182,0.369
12122222020133,41.7139296,45.1647949,0.470,0.384
12033321120132,42.7550790,41.6271973,-0.550,0.328
12033333113202,41.8122666,44.8352051,1.216,0.432
12033332312032,41.3190751,43.2971191,0.390,0.355
12033323101102,42.0084885,41.7590332,0.175,0.390
12033332121122,41.7139296,43.1652832,0.228,0.363
12033332312223,41.2530319,43.2751465,0.428,0.382
12033303223222,43.0769126,40.9680176,0.095,0.330
12033333311300,41.4344898,44.9230957,0.264,0.394
12033333123113,41.6154418,44.6374512,-0.245,0.386
12033321012200,42.8679120,41.1437988,0.702,0.428
12033332022102,41.6154418,42.2863770,-0.229,0.374
12122222000201,41.9594896,45.0329590,0.825,0.343
12122222130300,41.6975254,46.1535645,-0.003,0.409
12033330033221,42.5773543,42.7478027,-0.588,0.397
12122220223033,42.1063732,45.2526855,-0.254,0.349
12033331223011,42.1552589,43.8464355,-0.194,0.296
12033330203333,42.3016898,42.5280762,0.007,0.374
12033321311311,42.4801994,42.1765137,-0.451,0.342
12033332311223,41.3850514,43.4509277,0.346,0.379
12033333031233,41.6482878,44.1979980,0.267,0.380
12033330233211,42.0900695,42.7917480,0.584,0.344
12033330320303,42.2041070,43.0114746,0.095,0.373
12033321132220,42.5773543,41.8469238,0.307,0.399
12122222103120,41.8613786,45.9777832,-0.612,0.348
12033330033213,42.5935321,42.7917480,-0.290,0.338
12033321121120,42.7712106,41.7590332,-0.398,0.439
12033332030201,41.6975254,42.5720215,-0.187,0.304
12122222112031,41.8613786,46.1315918,-0.041,0.398
12122222120233,41.6482878,45.7800293,0.641,0.371
12033330330111,42.2854365,43.4069824,0.464,0.399
12033303202030,43.4130282,40.8361816,-0.494,0.321
12033333001113,42.0084885,43.9343262,0.495,0.376
12033333311131,41.4674278,44.9890137,0.434,0.345
12033323110010,42.0248131,41.8908691,0.505,0.386
12033321320331,42.1878285,41.6491699,0.785,0.409
12033321332331,42.0574497,42.0007324,-0.472,0.383
12033331230301,42.2203813,44.0661621,0.686,0.376
12033330330233,42.1715458,43.3190918,-0.068,0.308
12033333313000,41.3685636,44.8352051,0.824,0.392
12033331332321,42.0574497,44.7692871,0.790,0.386
12033331301221,42.4477809,44.5056152,0.477,0.435
12033333130012,41.7467253,44.7033691,0.420,0.403
12033333133011,41.6318669,44.9011230,0.262,0.374
12033332031123,41.7139296,42.8356934,-0.007,0.384
12122222200202,41.4180145,45.0109863,0.425,0.369
12033333002232,41.7795043,43.6486816,-0.422,0.318
12033330221220,42.1878285,42.3742676,0.340,0.388
12033321133231,42.5773543,42.0886230,0.335,0.356
12033333113233,41.7795043,44.9011230,0.339,0.368
12033321331102,42.2691790,42.1105957,0.610,0.380
12033323112200,41.8286415,41.8469238,0.668,0.370
12122223200232,41.3850514,46.4611816,-0.275,0.369
12033333001120,41.9921597,43.8684082,0.136,0.399
12033321003133,42.8840141,41.1218262,0.298,0.420
12033330303331,42.3179389,43.2312012,-0.243,0.339
12033321000133,43.0126804,40.9460449,0.620,0.380
12033323112212,41.8122666,41.8908691,0.802,0.374
12033330022222,42.5611723,42.1984863,0.139,0.387
12033330332311,42.0900695,43.4069824,0.121,0.356
12033333132233,41.5168034,44.7253418,0.297,0.395
12033330321102,42.2691790,43.1652832,-0.282,0.369
12033333311333,41.3850514,44.9890137,0.134,0.390
12033331221311,42.2203813,43.9343262,0.498,0.364
12033302321130,43.2852028,40.3967285,-0.104,0.428
12122220232331,42.0574497,45.5163574,0.502,0.409
12122222130211,41.6975254,46.1315918,-0.087,0.316
12033321313213,42.3341839,42.0886230,0.458,0.360
12033321132200,42.6097057,41.8469238,0.038,0.378
12033323301011,41.5003491,41.7370605,-0.235,0.296
12033321122311,42.6097057,41.6491699,-0.322,0.383
12122222020212,41.6811170,45.0549316,0.349,0.426
12033302332031,43.1571083,40.5065918,-0.114,0.384
12122220232023,42.1063732,45.3845215,-0.424,0.347
12033333133122,41.5825791,44.9230957,0.674,0.432
12033333313012,41.3520716,44.8791504,0.552,0.390
12033330322020,42.1226726,42.9016113,0.207,0.366
12033321312123,42.3666611,41.9567871,0.083,0.362
12122222112231,41.7958876,46.1315918,0.615,0.394
12122222021131,41.7303295,45.3405762,1.092,0.333
12033333100003,42.0084885,44.3298340,0.518,0.349
12033330320210,42.2203813,42.9455566,-0.041,0.361
12122222103302,41.8122666,45.9777832,0.384,0.417
12033321312330,42.3179389,41.9787598,-0.092,0.437
12033330203311,42.3504246,42.5280762,-0.550,0.342
12033333103200,41.8286415,44.4836426,0.688,0.350
12033333021321,41.6647045,43.8903809,0.481,0.372
12033321013302,42.8518056,41.4074707,0.034,0.360
12033321130331,42.7066590,42.0007324,0.099,0.372
12033321133323,42.5611723,42.1325684,0.269,0.415
12033330331300,42.2203813,43.5168457,0.080,0.353
12033321131213,42.7228032,42.0886230,0.391,0.358
12033321133130,42.6420403,42.1545410,-0.333,0.352
12122222031332,41.6482878,45.6701660,0.622,0.373
12122222123010,41.6318669,45.9338379,0.776,0.371
12033330320032,42.2366514,42.9455566,0.036,0.373
12033321310011,42.5449861,41.9128418,0.369,0.378
12033321013131,42.9001121,41.4733887,-0.244,0.331
12122222200200,41.4344898,45.0109863,0.491,0.364
12033333103211,41.8286415,44.5495605,-0.089,0.398
12033321330103,42.2691790,41.9567871,0.271,0.368
12122222010212,41.9431482,45.4064941,0.641,0.377
12033330230121,42.2529173,42.6599121,1.073,0.373
12122222310030,41.4674278,46.1096191,1.040,0.399
12033321311002,42.5287958,42.0227051,-0.162,0.374
12033321310112,42.5287958,41.9787598,0.303,0.372
12033332201013,41.4838905,42.4401855,-0.621,0.297
12033332113332,41.7795043,43.5607910,0.023,0.318
12122222103320,41.7958876,45.9777832,0.227,0.367
12033330331033,42.2366514,43.4948730,-0.278,0.367
12033333133311,41.5661414,44.9890137,0.849,0.361
12033330222123,42.1063732,42.3083496,0.592,0.355
12122222200033,41.4509609,45.0769043,0.021,0.353
12122220223120,42.1226726,45.2746582,0.014,0.384
12033330300131,42.5126012,43.0554199,0.068,0.307
12033323123333,41.5168034,41.8249512,-0.005,0.366
12033330222020,42.1226726,42.1984863,-0.039,0.390
12033321310100,42.5449861,41.9348145,0.297,0.358
12033330300123,42.4964024,43.0114746,0.127,0.349
12122222002222,41.7795043,45.0109863,1.303,0.392
12033333133023,41.5825791,44.8571777,0.488,0.420
12122222121202,41.6811170,45.8898926,0.667,0.387
12122220232302,42.0737617,45.4504395,0.462,0.380
12033333000103,42.0084885,43.7145996,1.004,0.366
12033332131030,41.7303295,43.4729004,0.401,0.393
12033330233002,42.1389679,42.7258301,0.546,0.382
12033330221230,42.1878285,42.4182129,0.738,0.384
12033330122221,42.5773543,42.9235840,-0.173,0.300
12033321121210,42.7389432,41.7150879,-0.368,0.361
12033333101103,42.0084885,44.5935059,-0.066,0.380
12033321331332,42.1715458,42.1545410,-0.048,0.355
12033333011001,42.0248131,44.1540527,0.378,0.379
12033330202123,42.3666611,42.3083496,-0.056,0.386
12033330230031,42.2529173,42.6159668,0.764,0.389
12033323132311,41.5661414,42.0007324,0.015,0.358
12033330330110,42.2854365,43.3850098,-0.343,0.369
12033331233320,42.0574497,44.2199707,0.262,0.377
12033321310000,42.5449861,41.8469238,0.350,0.406
12033323111221,41.9268027,42.0446777,0.903,0.385
12033323121300,41.6975254,41.7590332,0.692,0.395
12033330233311,42.0900695,42.8796387,0.081,0.353
12033321120000,42.8034612,41.4953613,0.145,0.445
12033302323113,43.1731348,40.4187012,0.000,0.440
12033323131213,41.6811170,42.0886230,-0.088,0.299
12122222120123,41.7139296,45.8239746,1.141,0.380
12033321132211,42.6097057,41.9128418,0.413,0.440
12033331222323,42.0411335,43.7145996,0.809,0.379
12033332101101,42.0248131,43.1872559,1.105,0.383
12033323112203,41.8122666,41.8688965,0.987,0.379
12033333313123,41.3190751,44.9450684,-0.300,0.335
12033330323212,42.0737617,43.1213379,0.443,0.387
12033330321130,42.2529173,43.2092285,0.151,0.363
12033333101311,41.9594896,44.6374512,0.519,0.366
12033323110100,42.0248131,41.9348145,0.087,0.400
12033330200311,42.4801994,42.3522949,0.003,0.358
12122220232332,42.0411335,45.4943848,0.977,0.338
12033321310031,42.5126012,41.9128418,0.527,0.385
12033333112323,41.7795043,44.7692871,1.153,0.426
12122222120203,41.6811170,45.7360840,0.526,0.396
12033330320222,42.1715458,42.9016113,0.300,0.375
12033333311211,41.4344898,44.9011230,0.475,0.393
12033330232120,42.1226726,42.6379395,0.271,0.358
12033333113201,41.8286415,44.8571777,-0.043,0.371
12033332031301,41.6975254,42.8356934,0.364,0.401
12033321312101,42.4153456,41.9567871,0.898,0.394
12033332011223,41.9104530,42.7478027,0.640,0.438
12033333032003,41.6154418,43.9782715,-0.074,0.434
12033330203323,42.3016898,42.4841309,-0.025,0.367
12033331230132,42.2366514,44.0881348,0.688,0.365
12122222011222,41.9104530,45.5383301,0.773,0.382
12033323122213,41.5496996,41.5612793,1.306,0.418
12033330302300,42.3504246,42.9895020,0.977,0.411
12033323131322,41.6482878,42.1105957,0.605,0.389
12033323121112,41.7467253,41.8029785,0.205,0.397
12033330213022,42.3666611,42.7258301,0.102,0.313
12122222200201,41.4344898,45.0329590,0.145,0.377
12033321123310,42.6097057,41.8029785,-0.062,0.328
12122222030123,41.7139296,45.4724121,1.055,0.372
12033321331113,42.2691790,42.1765137,0.104,0.382
12033333130111,41.7631169,44.8132324,0.961,0.414
12033333102202,41.8122666,44.3078613,-0.083,0.326
12033321013030,42.9001121,41.3635254,0.025,0.417
12122222030230,41.6647045,45.4064941,-0.106,0.359
12033331222321,42.0574497,43.7145996,0.219,0.402
12033323112012,41.8777409,41.8908691,0.000,0.386
12122222022200,41.5661414,45.0109863,0.836,0.355
12033331232130,42.1226726,44.0881348,0.456,0.377
12033321122110,42.6743581,41.6271973,0.147,0.461
12033323131230,41.6647045,42.0666504,-0.513,0.348
12122222001000,42.0248131,45.1867676,0.550,0.384
12033330011122,43.0126804,42.8137207,0.489,0.329
12033302300200,43.5087205,40.0891113,-0.386,0.434
12033332121031,41.7303295,43.1433105,-0.261,0.354
12033333202230,41.2695490,43.6486816,-0.092,0.378
12033330303301,42.3504246,43.1872559,0.148,0.392
12033331333120,42.1226726,44.9230957,0.496,0.385
12033332123202,41.5496996,43.0773926,0.103,0.394
12033323122103,41.6154418,41.6052246,0.637,0.361
12033333313033,41.3190751,44.9011230,0.321,0.401
12033330132322,42.5611723,43.3410645,0.059,0.363
12033321031013,42.7873380,41.3854980,0.151,0.360
12033332030230,41.6647045,42.5939941,-0.662,0.419
12122222120122,41.7139296,45.8020020,-0.025,0.379
12033331123303,42.5935321,44.5935059,-0.223,0.362
12033332002122,41.8450121,42.2863770,-0.622,0.300
12033321310223,42.4315653,41.8688965,0.268,0.388
12033321132031,42.6420403,41.9128418,0.100,0.402
12033321301222,42.4315653,41.6711426,0.419,0.416
12033333131333,41.6482878,44.9890137,1.175,0.385
12033330213232,42.3016898,42.7697754,0.406,0.380
12033333011002,42.0084885,44.1320801,0.761,0.396
12033330320230,42.1878285,42.9455566,0.383,0.377
12033303230221,43.2211892,41.1657715,-0.540,0.304
12033331222222,42.0411335,43.6047363,-0.287,0.369
12033333310331,41.4015351,44.8132324,0.268,0.393
12033332021213,41.6811170,42.4401855,-0.533,0.297
12033332033110,41.6318669,42.8576660,0.005,0.361
12033321132133,42.6258751,42.0007324,0.191,0.375
12033333103111,41.8940990,44.6374512,0.725,0.381
12033321121003,42.7873380,41.6931152,0.262,0.398
12033321310333,42.4315653,42.0007324,0.504,0.357
12033330321121,42.2529173,43.1872559,-0.249,0.355
12033333130221,41.6647045,44.6813965,0.764,0.413
12033331233221,42.0574497,44.1540527,0.262,0.376
12033332022212,41.5496996,42.2424316,-0.248,0.347
12033321301022,42.4964024,41.6711426,-0.026,0.380
12033321313122,42.3666611,42.1105957,-0.131,0.330
12033330230012,42.2691790,42.5939941,-0.077,0.385
12033330331303,42.2041070,43.5388184,0.329,0.349
12033321013233,42.8195802,41.3854980,0.375,0.386
12033333213213,41.2860619,44.1979980,0.099,0.337
12033333101302,41.9431482,44.5715332,0.606,0.383
12033323123303,41.5496996,41.7810059,0.790,0.364
12122220233230,42.0574497,45.5822754,0.040,0.390
12033333130031,41.7303295,44.7253418,1.546,0.385
12033333300211,41.4344898,44.3737793,0.060,0.383
12033333013313,41.8122666,44.2858887,-0.361,0.282
12033332133302,41.5496996,43.5168457,0.322,0.392
12033332022030,41.5990125,42.2424316,0.171,0.328
12033330202003,42.3991216,42.2204590,0.193,0.428
12033330230022,42.2366514,42.5500488,0.240,0.371
12033330323031,42.1226726,43.1433105,-0.331,0.323
12033321311130,42.5126012,42.1545410,0.195,0.382
12033331233302,42.0737617,44.2199707,-0.431,0.355
12033332101010,42.0248131,43.1213379,0.206,0.372
12033333302322,41.2530319,44.3957520,0.701,0.407
12033331232101,42.1552589,44.0661621,0.654,0.374
12033330322101,42.1552589,43.0114746,-0.513,0.384
12033330322330,42.0574497,43.0334473,-0.291,0.413
12033323110232,41.9104530,41.8908691,0.189,0.387
12033303221013,43.3011957,41.0339355,-0.452,0.303
12033332101111,42.0248131,43.2312012,-0.207,0.331
12033330312321,42.3179389,43.3630371,0.640,0.377
12033302321333,43.2051753,40.4187012,-0.485,0.347
12033330132023,42.6258751,43.2751465,-0.206,0.393
12033333312330,41.2695490,44.7912598,0.845,0.366
12033330222111,42.1552589,42.3522949,0.885,0.412
12033331222312,42.0737617,43.7365723,-0.140,0.330
12033330301102,42.5287958,43.1652832,0.851,0.391
12033332130020,41.7303295,43.2531738,-0.512,0.298
12033330330322,42.1715458,43.3410645,0.581,0.332
12033331223022,42.1063732,43.7805176,0.017,0.379
12033321133322,42.5611723,42.1105957,0.082,0.363
12033323103101,41.8940990,41.7810059,0.606,0.402
12033331232211,42.0900695,44.0222168,-0.108,0.354
12122222131012,41.7467253,46.2854004,-0.100,0.289
12033333300131,41.4674278,44.4616699,0.090,0.382
12033332100210,41.9594896,42.9455566,0.303,0.393
12033330132022,42.6258751,43.2531738,-0.720,0.310
12033330331320,42.1878285,43.5168457,0.410,0.391
12033332001023,41.9758267,42.3962402,-0.103,0.391
12033330323223,42.0411335,43.0993652,0.312,0.400
12033333213123,41.3190751,44.2419434,0.462,0.346
12033332121132,41.7139296,43.2092285,-0.498,0.330
12033323132133,41.5825791,42.0007324,0.781,0.395
12033333100123,41.9758267,44.4177246,-0.280,0.382
12033321013130,42.9001121,41.4514160,-0.575,0.396
12033333132110,41.6318669,44.7912598,-0.196,0.427
12033302333123,43.1410776,40.7263184,0.419,0.357
12033321003310,42.8679120,41.0998535,-0.109,0.443
12033330223223,42.0411335,42.3962402,-0.205,0.298
12033302332121,43.1571083,40.5505371,0.239,0.415
12033312223221,43.0929602,42.3962402,0.416,0.426
12033331222232,42.0411335,43.6486816,-0.073,0.345
12122222100323,41.9104530,45.8239746,-0.213,0.370
12033323110212,41.9431482,41.8908691,0.839,0.388
12033323111313,41.9431482,42.1765137,-0.257,0.353
12033321302011,42.4153456,41.5612793,-0.386,0.387
12033330333330,42.0574497,43.5607910,-0.346,0.329
12033333011100,42.0248131,44.2199707,1.395,0.361
12033332131021,41.7303295,43.4509277,0.098,0.344
12033333112000,41.8940990,44.6594238,0.754,0.369
12122222031313,41.6811170,45.6921387,0.789,0.380
12033330231200,42.2203813,42.7258301,0.258,0.328
12122222112213,41.8122666,46.1315918,0.074,0.392
12122222031233,41.6482878,45.6042480,-0.043,0.347
12033321301122,42.4964024,41.7590332,0.368,0.395
12033333310033,41.4509609,44.7253418,-0.252,0.393
12033330323210,42.0900695,43.1213379,0.397,0.345
12033331221020,42.2529173,43.7805176,0.316,0.370
12033321330020,42.2529173,41.8469238,-0.030,0.371
12122220223211,42.0900695,45.2526855,-0.067,0.348
12033331222213,42.0737617,43.6706543,0.308,0.359
12122222103133,41.8450121,46.0437012,0.143,0.380
12033332311302,41.4180145,43.5168457,0.834,0.413
12033333130033,41.7139296,44.7253418,0.947,0.391
12033332011101,42.0248131,42.8356934,0.452,0.372
12033330321321,42.1878285,43.1872559,-0.252,0.376
12033332002113,41.8777409,42.3522949,0.036,0.338
12033333122212,41.5496996,44.3518066,0.367,0.368
12033333201012,41.4838905,43.8244629,0.129,0.350
12033321313013,42.3991216,42.0886230,0.114,0.364
12122222032133,41.5825791,45.5163574,0.371,0.366
12033333103101,41.8940990,44.5935059,0.993,0.379
12033303212221,43.3491491,41.1657715,-0.358,0.303
12122222030212,41.6811170,45.4064941,-0.286,0.302
12033332031300,41.6975254,42.8137207,-0.445,0.355
12033330323012,42.1389679,43.1213379,-0.347,0.313
12122222033002,41.6154418,45.5383301,0.043,0.399
12033302332301,43.1250426,40.5505371,0.380,0.478
12033333133313,41.5496996,44.9890137,0.859,0.366
12033333101321,41.9268027,44.5935059,0.488,0.400
12033332023320,41.5332536,42.4621582,-0.187,0.323
12033331232213,42.0737617,44.0222168,0.266,0.386
12033333303330,41.2695490,44.6154785,-0.533,0.284
12033321120002,42.7873380,41.4953613,0.614,0.360
12033330233310,42.0900695,42.8576660,-0.155,0.383
12033302301020,43.5405843,40.2648926,-0.669,0.366
12033302321220,43.2211892,40.2648926,0.231,0.465
12033330313222,42.3016898,43.4289551,0.179,0.377
12033333112301,41.8286415,44.7692871,0.883,0.404
12033303223231,43.0929602,41.0339355,-0.276,0.328
12122222301112,41.4838905,46.0217285,0.400,0.332
12033333030233,41.6482878,44.0222168,-0.112,0.294
12033333330000,41.2365107,44.6594238,0.017,0.308
12033321333023,42.1063732,42.0446777,0.205,0.402
12033333102111,41.8940990,44.4616699,0.116,0.391
12033330320122,42.2366514,42.9895020,0.286,0.377
12033321310101,42.5449861,41.9567871,0.264,0.378
12122222132202,41.5496996,46.0656738,0.594,0.376
12033333112033,41.8450121,44.7253418,0.523,0.419
12033321013223,42.8195802,41.3415527,-0.172,0.333
12033330211320,42.4477809,42.8137207,0.042,0.318
12033330321233,42.1715458,43.1433105,-0.151,0.347
12122222002331,41.7958876,45.1647949,0.529,0.368
12033330232301,42.0900695,42.6599121,0.030,0.372
12033330221103,42.2691790,42.4841309,0.049,0.367
12033333100330,41.9268027,44.4396973,1.036,0.406
12033333000133,41.9758267,43.7585449,-0.006,0.303
12033323133113,41.6154418,42.1765137,-0.022,0.386
12033332113020,41.8613786,43.4289551,0.943,0.406
12033333103011,41.8940990,44.5495605,0.163,0.382
12033323111311,41.9594896,42.1765137,-0.302,0.364
12033321131231,42.7066590,42.0886230,0.870,0.385
12033333001310,41.9594896,43.9123535,0.360,0.351
12033332111113,42.0084885,43.5827637,0.834,0.339
12033333021322,41.6482878,43.8684082,0.648,0.387
12033333001110,42.0248131,43.9123535,0.935,0.389
